Serial No,Image Name,Computer Label,Image Path,Drive URL,Image Preview,Human Label
1364,fd3202c6d0436d7ed3b479bc00b045db_1080x1920_30_frame0020.jpg,Not Attentive,./dataset/All_extracted_frames/fd3202c6d0436d7ed3b479bc00b045db_1080x1920_30_frame0020.jpg,https://drive.google.com/uc?export=view&id=13HGld4he07b3_WmPcpfYyPJ5BWjS380c,,Attentive
1365,92d3da54d22e81729747f7eb610af4f2_1920x1080_30_frame0100.jpg,Attentive,./dataset/All_extracted_frames/92d3da54d22e81729747f7eb610af4f2_1920x1080_30_frame0100.jpg,https://drive.google.com/uc?export=view&id=1ZFUaia12LqdJ1fQtAZoPXigSBIC6Nivj,,Attentive
1366,70e80388aae75b945e5000eb7ade4a6a_1920x1080_30_frame0260.jpg,Attentive,./dataset/All_extracted_frames/70e80388aae75b945e5000eb7ade4a6a_1920x1080_30_frame0260.jpg,https://drive.google.com/uc?export=view&id=1nnE2-uZH97XXc9ptiANtgRzOD3RiSk2-,,Attentive
1367,843fce7bdf716864917d26c1b4ccb23d_1920x1080_30_frame0200.jpg,Attentive,./dataset/All_extracted_frames/843fce7bdf716864917d26c1b4ccb23d_1920x1080_30_frame0200.jpg,https://drive.google.com/uc?export=view&id=1FroyLTP2IXW4XYUCqcWTfU3jaYVukMqF,,Attentive
1368,0822f8fed163847cca729a0f4426162f_1080x1920_30_frame0280.jpg,Attentive,./dataset/All_extracted_frames/0822f8fed163847cca729a0f4426162f_1080x1920_30_frame0280.jpg,https://drive.google.com/uc?export=view&id=1R1N7R6DtOac2UBM-NOsrn_CYUoVgEbhq,,Attentive
1369,b91038928c3d8a33b44a562c37f27e58_1920x1080_30_frame0140.jpg,Not Attentive,./dataset/All_extracted_frames/b91038928c3d8a33b44a562c37f27e58_1920x1080_30_frame0140.jpg,https://drive.google.com/uc?export=view&id=17USSLerKSsBS2gd9Fh9jn9ooOgvJVjLs,,Not Attentive
1370,9ed9a59ae12dd89ea60777e00869eb71_1920x1080_30_frame0260.jpg,Attentive,./dataset/All_extracted_frames/9ed9a59ae12dd89ea60777e00869eb71_1920x1080_30_frame0260.jpg,https://drive.google.com/uc?export=view&id=1TEnB-R61yvBZy3l25EMcQpSbZTVqcVHn,,Not Attentive
1371,6b72ba8a8da1988e25b8ac483be81575_1920x1080_30_frame0160.jpg,Attentive,./dataset/All_extracted_frames/6b72ba8a8da1988e25b8ac483be81575_1920x1080_30_frame0160.jpg,https://drive.google.com/uc?export=view&id=1DbYWCaP42Vha-CT84ghtgsxhRBgPDer0,,Attentive
1372,8b8273ad71247ea852353dc1b222d4be_1080x1920_30_frame0160.jpg,Attentive,./dataset/All_extracted_frames/8b8273ad71247ea852353dc1b222d4be_1080x1920_30_frame0160.jpg,https://drive.google.com/uc?export=view&id=16ybvB9YOxMq9b5e0Y03yOfuCLqEhEM57,,Attentive
1373,a3f85462e2037076ac2b612dc701bba7_1080x1920_30_frame0000.jpg,Attentive,./dataset/All_extracted_frames/a3f85462e2037076ac2b612dc701bba7_1080x1920_30_frame0000.jpg,https://drive.google.com/uc?export=view&id=1ZF_by3taKcgqDahSErqG5iNiY7aCfZyb,,Attentive
1374,d02c5cdaee1215360fb80240d7a8901f_1080x1920_30_frame0200.jpg,Attentive,./dataset/All_extracted_frames/d02c5cdaee1215360fb80240d7a8901f_1080x1920_30_frame0200.jpg,https://drive.google.com/uc?export=view&id=1GW6LvlGerUPPefZJtr8gFIi25VNPk9tA,,Attentive
1375,6eb39ddc093d9032d1db38558ad15ac0_1920x1080_30_frame0260.jpg,Not Attentive,./dataset/All_extracted_frames/6eb39ddc093d9032d1db38558ad15ac0_1920x1080_30_frame0260.jpg,https://drive.google.com/uc?export=view&id=1al1Ri_wHgpYW5SwYBFrspbpcRWmt1chv,,Not Attentive
1376,c67611cc32af5603f4f501e65b77c886_1080x1920_30_frame0100.jpg,Attentive,./dataset/All_extracted_frames/c67611cc32af5603f4f501e65b77c886_1080x1920_30_frame0100.jpg,https://drive.google.com/uc?export=view&id=1qTEvS_IJqZ3KKi1q44jjIpkYpI2QNIfj,,Attentive
1377,cd6bc13b091fd0d37fefe47edca9f168_1920x1080_30_frame0080.jpg,Attentive,./dataset/All_extracted_frames/cd6bc13b091fd0d37fefe47edca9f168_1920x1080_30_frame0080.jpg,https://drive.google.com/uc?export=view&id=1VxWWolO59nHHcDBELjoVJqEeIPd4Miyx,,Not Attentive
1378,2544d87b9375667214abb1f1fdd47476_1920x1080_30_frame0000.jpg,Not Attentive,./dataset/All_extracted_frames/2544d87b9375667214abb1f1fdd47476_1920x1080_30_frame0000.jpg,https://drive.google.com/uc?export=view&id=1fXn7oNZVQPoHbdjfG05o85RaclEMtJEw,,Not Attentive
1379,d301cd0c02f229574c3325c386d3725c_1920x1080_30_frame0120.jpg,Attentive,./dataset/All_extracted_frames/d301cd0c02f229574c3325c386d3725c_1920x1080_30_frame0120.jpg,https://drive.google.com/uc?export=view&id=12Fx2pN1MZydYK2cxM3qnHIs-hewv53mq,,Attentive
1380,4d4d189e384d477b27a3a3dbbf73b444_1920x1080_30_frame0280.jpg,Attentive,./dataset/All_extracted_frames/4d4d189e384d477b27a3a3dbbf73b444_1920x1080_30_frame0280.jpg,https://drive.google.com/uc?export=view&id=15An5x3DVKxSX29uJ6ExCW5DucaGHeMMx,,Attentive
1381,ee854166ce4a23e1c4a2bc5a4de95be0_1080x1920_30_frame0160.jpg,Attentive,./dataset/All_extracted_frames/ee854166ce4a23e1c4a2bc5a4de95be0_1080x1920_30_frame0160.jpg,https://drive.google.com/uc?export=view&id=1SNvMmUVuSKGU4M4R9zurWcoZd-oNpDut,,Attentive
1382,facd01b213b62c75ffb4b6a9f8222a25_1920x1080_30_frame0040.jpg,Attentive,./dataset/All_extracted_frames/facd01b213b62c75ffb4b6a9f8222a25_1920x1080_30_frame0040.jpg,https://drive.google.com/uc?export=view&id=1IUBxY1O0cnQOV_6TFl1TeNYBux49M7Fb,,Not Attentive
1383,1e2e69f37c8c0f2794fc8f7f2667558b_1920x1080_30_frame0040.jpg,Attentive,./dataset/All_extracted_frames/1e2e69f37c8c0f2794fc8f7f2667558b_1920x1080_30_frame0040.jpg,https://drive.google.com/uc?export=view&id=1VuPk1dKemv447DjKmRd6CUmWftRYuFrX,,Attentive
1384,396229dae311a4548059545049f7d7cd_1920x1080_30_frame0040.jpg,Not Attentive,./dataset/All_extracted_frames/396229dae311a4548059545049f7d7cd_1920x1080_30_frame0040.jpg,https://drive.google.com/uc?export=view&id=1WZf_b-0MIKhlSf7MxTqIPezIJ4VlhzRx,,Not Attentive
1385,99b38ea07fccf7d4027ce0e35ec21181_1920x1080_30_frame0040.jpg,Attentive,./dataset/All_extracted_frames/99b38ea07fccf7d4027ce0e35ec21181_1920x1080_30_frame0040.jpg,https://drive.google.com/uc?export=view&id=14O97SRB2PO-GogT8HnkC9pR1kmG4jNnP,,Attentive
1386,dd5599c094537cb9fd32f33f43c06f87_1920x1080_30_frame0160.jpg,Not Attentive,./dataset/All_extracted_frames/dd5599c094537cb9fd32f33f43c06f87_1920x1080_30_frame0160.jpg,https://drive.google.com/uc?export=view&id=1IktK0IQ8RtkYHQZszV_V3gYmE5ERiZ5Z,,Attentive
1387,7408b858ea4081111751af6f51870032_1920x1080_30_frame0120.jpg,Attentive,./dataset/All_extracted_frames/7408b858ea4081111751af6f51870032_1920x1080_30_frame0120.jpg,https://drive.google.com/uc?export=view&id=1qoeywVbLupCWhTM9CuGwe103T30OrcCJ,,Attentive
1388,98da415641eba29b239f5802788b8aca_1920x1080_30_frame0120.jpg,Attentive,./dataset/All_extracted_frames/98da415641eba29b239f5802788b8aca_1920x1080_30_frame0120.jpg,https://drive.google.com/uc?export=view&id=1mFXtXDBs5N3K84zRRAh2B-zDPqkW5CcI,,Attentive
1389,6eb39ddc093d9032d1db38558ad15ac0_1920x1080_30_frame0160.jpg,Not Attentive,./dataset/All_extracted_frames/6eb39ddc093d9032d1db38558ad15ac0_1920x1080_30_frame0160.jpg,https://drive.google.com/uc?export=view&id=1-oyJu4JyoTjhfpE1O_uDF75cnGL2JxTD,,Not Attentive
1390,45bb89b65ecb56a7f098af5756560291_1920x1080_30_frame0160.jpg,Not Attentive,./dataset/All_extracted_frames/45bb89b65ecb56a7f098af5756560291_1920x1080_30_frame0160.jpg,https://drive.google.com/uc?export=view&id=13Y8ec9h7yABZ3fETyqgq4u0aQuKUbEN3,,Not Attentive
1391,633188f7e2aee4ac1f4ec0fa25b3ecdd_1080x1920_30_frame0040.jpg,Attentive,./dataset/All_extracted_frames/633188f7e2aee4ac1f4ec0fa25b3ecdd_1080x1920_30_frame0040.jpg,https://drive.google.com/uc?export=view&id=1rghXvpbLYV6mprYaF01Wk2swDwk-DPPm,,Attentive
1392,70a45f44a21a1d3a18d046e41acb497d_1080x1920_30_frame0020.jpg,Attentive,./dataset/All_extracted_frames/70a45f44a21a1d3a18d046e41acb497d_1080x1920_30_frame0020.jpg,https://drive.google.com/uc?export=view&id=181cg-JXijRzrXZz5USCcDsxr3p2JfmZL,,Not Attentive
1393,218522b5c782bfd3a4ed1ed57b0686a0_1920x1080_30_frame0140.jpg,Not Attentive,./dataset/All_extracted_frames/218522b5c782bfd3a4ed1ed57b0686a0_1920x1080_30_frame0140.jpg,https://drive.google.com/uc?export=view&id=1UcraZOi6f2UFvbxxVfmNcOMhzO9Xz-Zi,,Attentive
1394,40fe4d76c9719ecf2b00286ffe6c2bf6_1920x1080_30_frame0180.jpg,Not Attentive,./dataset/All_extracted_frames/40fe4d76c9719ecf2b00286ffe6c2bf6_1920x1080_30_frame0180.jpg,https://drive.google.com/uc?export=view&id=10UfAu-7Tzy4SMV3YsOIkymQW1tYkwfuW,,Attentive
1395,b2d792ec647785467e9ce5c539cad809_1920x1080_30_frame0000.jpg,Attentive,./dataset/All_extracted_frames/b2d792ec647785467e9ce5c539cad809_1920x1080_30_frame0000.jpg,https://drive.google.com/uc?export=view&id=1qlgyT7OBj_V5PHTXH0UEqsngRq_2nw1T,,Attentive
1396,fd92f5b02e0649edecb9d2e7370967d1_1920x1080_30_frame0100.jpg,Attentive,./dataset/All_extracted_frames/fd92f5b02e0649edecb9d2e7370967d1_1920x1080_30_frame0100.jpg,https://drive.google.com/uc?export=view&id=1RXWx2iFnZQawuzODI63RzMtwYFxetuUG,,Attentive
1397,323e380569b3571cb2e42f8288cbaeb6_1080x1920_30_frame0180.jpg,Attentive,./dataset/All_extracted_frames/323e380569b3571cb2e42f8288cbaeb6_1080x1920_30_frame0180.jpg,https://drive.google.com/uc?export=view&id=1-lmVXhO0-Uyj5jzADTNfkYgVAgZhFOiZ,,Attentive
1398,633188f7e2aee4ac1f4ec0fa25b3ecdd_1080x1920_30_frame0220.jpg,Attentive,./dataset/All_extracted_frames/633188f7e2aee4ac1f4ec0fa25b3ecdd_1080x1920_30_frame0220.jpg,https://drive.google.com/uc?export=view&id=10Hec-b4rmyrQWtgCyGvMvT6ABh4UiKq1,,Attentive
1399,d83f3682ae6b5becfbe4ff610974034f_1920x1080_30_frame0220.jpg,Not Attentive,./dataset/All_extracted_frames/d83f3682ae6b5becfbe4ff610974034f_1920x1080_30_frame0220.jpg,https://drive.google.com/uc?export=view&id=1ahtIzulUYqTd7nXwD5ZICK8nL6QzKzC5,,Attentive
1400,2326ac1d3e069fbd86e2ca79082e19f9_1920x1080_30_frame0080.jpg,Attentive,./dataset/All_extracted_frames/2326ac1d3e069fbd86e2ca79082e19f9_1920x1080_30_frame0080.jpg,https://drive.google.com/uc?export=view&id=1LSBsmRmy3ZR7YRm6M7XusgP355E0j3Oq,,Attentive
1401,3bcfd30cdb997ccb70af3559078a6ccc_1920x1080_30_frame0140.jpg,Not Attentive,./dataset/All_extracted_frames/3bcfd30cdb997ccb70af3559078a6ccc_1920x1080_30_frame0140.jpg,https://drive.google.com/uc?export=view&id=1NXMlgRhTWjnujxa9mBr1qB19jI5NmaUC,,Not Attentive
1402,b63d0be3b9d8744f63291872aab7fa6f_1920x1080_30_frame0000.jpg,Attentive,./dataset/All_extracted_frames/b63d0be3b9d8744f63291872aab7fa6f_1920x1080_30_frame0000.jpg,https://drive.google.com/uc?export=view&id=1mycDTRcZPYaDgWAolHPm0d0XdEKlCOxj,,Not Attentive
1403,6163a380d8f839cdadf027f3b2fa0120_1920x1080_30_frame0020.jpg,Attentive,./dataset/All_extracted_frames/6163a380d8f839cdadf027f3b2fa0120_1920x1080_30_frame0020.jpg,https://drive.google.com/uc?export=view&id=1SXk92YN_zmmYHkLPiqMMhnzZlNaCyQac,,Not Attentive
1404,70e80388aae75b945e5000eb7ade4a6a_1920x1080_30_frame0020.jpg,Attentive,./dataset/All_extracted_frames/70e80388aae75b945e5000eb7ade4a6a_1920x1080_30_frame0020.jpg,https://drive.google.com/uc?export=view&id=1Rm5kZQgSvTxSUTS0x3VK7WfXsLAurEo3,,Attentive
1405,4d4d189e384d477b27a3a3dbbf73b444_1920x1080_30_frame0140.jpg,Attentive,./dataset/All_extracted_frames/4d4d189e384d477b27a3a3dbbf73b444_1920x1080_30_frame0140.jpg,https://drive.google.com/uc?export=view&id=1hADIxL3r3URfa7A0j6-oDL1IVHh4D7UQ,,Not Attentive
1406,92d3da54d22e81729747f7eb610af4f2_1920x1080_30_frame0180.jpg,Attentive,./dataset/All_extracted_frames/92d3da54d22e81729747f7eb610af4f2_1920x1080_30_frame0180.jpg,https://drive.google.com/uc?export=view&id=1wGi_VZWr8xMgp-6YfVci7WlI-iOO8Bsx,,Not Attentive
1407,9e8158a1f7528ac538e0bb88a963bc90_1080x1920_30_frame0100.jpg,Attentive,./dataset/All_extracted_frames/9e8158a1f7528ac538e0bb88a963bc90_1080x1920_30_frame0100.jpg,https://drive.google.com/uc?export=view&id=1FKz_u_61w-lq06_C6-KyGRLq7fyVcd3e,,Attentive
1408,3d747f8336ca66bbbb444639d99dd3ce_1920x1080_30_frame0060.jpg,Attentive,./dataset/All_extracted_frames/3d747f8336ca66bbbb444639d99dd3ce_1920x1080_30_frame0060.jpg,https://drive.google.com/uc?export=view&id=1C4vZrzHwqdeyg7AsXhLh1XIWn960JX4h,,Attentive
1409,cd22bf4d6b4b1c077c2529d128f578a5_1920x1080_30_frame0060.jpg,Not Attentive,./dataset/All_extracted_frames/cd22bf4d6b4b1c077c2529d128f578a5_1920x1080_30_frame0060.jpg,https://drive.google.com/uc?export=view&id=1ZhqRrgqXR8y2zjnCiz4LJupsS3U1PfI3,,Attentive
1410,c3089ec3080756f925b5b83fb66af24c_1920x1080_30_frame0280.jpg,Attentive,./dataset/All_extracted_frames/c3089ec3080756f925b5b83fb66af24c_1920x1080_30_frame0280.jpg,https://drive.google.com/uc?export=view&id=1LBqZJR5MJ_CNK1A2JXjT0spWcxE3jpe1,,Attentive
1411,70a45f44a21a1d3a18d046e41acb497d_1080x1920_30_frame0040.jpg,Attentive,./dataset/All_extracted_frames/70a45f44a21a1d3a18d046e41acb497d_1080x1920_30_frame0040.jpg,https://drive.google.com/uc?export=view&id=1IwJEpzvdMlEP49I81DeEQvz5ktZ51jiw,,Attentive
1412,3f7df79cd3338701dfce79b3ec82531c_1080x1920_30_frame0100.jpg,Attentive,./dataset/All_extracted_frames/3f7df79cd3338701dfce79b3ec82531c_1080x1920_30_frame0100.jpg,https://drive.google.com/uc?export=view&id=1eVJRPfwJrWhMsrgF3OzxRtkJjt42UOql,,Attentive
1413,2544d87b9375667214abb1f1fdd47476_1920x1080_30_frame0060.jpg,Not Attentive,./dataset/All_extracted_frames/2544d87b9375667214abb1f1fdd47476_1920x1080_30_frame0060.jpg,https://drive.google.com/uc?export=view&id=1fwy1heuhnq-SsnURrMvT_6hY6VNderPK,,Not Attentive
1414,f7fe11d9c406c810f79b21e8c793bb99_1080x1920_30_frame0120.jpg,Attentive,./dataset/All_extracted_frames/f7fe11d9c406c810f79b21e8c793bb99_1080x1920_30_frame0120.jpg,https://drive.google.com/uc?export=view&id=16mfMFSnCvJlmiqu7-RiqInYUUa1by4c2,,Attentive
1415,895015631808d94b34fad3ea05c0f9da_1920x1080_30_frame0160.jpg,Not Attentive,./dataset/All_extracted_frames/895015631808d94b34fad3ea05c0f9da_1920x1080_30_frame0160.jpg,https://drive.google.com/uc?export=view&id=1_rBDauSbYHjzWtPAy5RQFbQwOjM0WDOq,,Not Attentive
1416,a1762072616a88919fdf54e6326d17d1_1920x1080_30_frame0180.jpg,Not Attentive,./dataset/All_extracted_frames/a1762072616a88919fdf54e6326d17d1_1920x1080_30_frame0180.jpg,https://drive.google.com/uc?export=view&id=11pgTrlzGlMIgANNxu137FnItj2PtLExA,,Attentive
1417,cd6bc13b091fd0d37fefe47edca9f168_1920x1080_30_frame0020.jpg,Attentive,./dataset/All_extracted_frames/cd6bc13b091fd0d37fefe47edca9f168_1920x1080_30_frame0020.jpg,https://drive.google.com/uc?export=view&id=1IkSQEN2FWvChQmXm7ycF_hKpAZsmB7ce,,Not Attentive
1418,1ff8fb505d2bd69e28636937de84b005_1920x1080_30_frame0040.jpg,Attentive,./dataset/All_extracted_frames/1ff8fb505d2bd69e28636937de84b005_1920x1080_30_frame0040.jpg,https://drive.google.com/uc?export=view&id=1_G0d80ZZIawtd202xovmsIIxLJbPXSSc,,Not Attentive
1419,8bff85c461e9f6ae39f3900d581b1d05_1920x1080_30_frame0100.jpg,Not Attentive,./dataset/All_extracted_frames/8bff85c461e9f6ae39f3900d581b1d05_1920x1080_30_frame0100.jpg,https://drive.google.com/uc?export=view&id=1xQNgjvFlCRxf4mp4zuhakbBqZkGWzLXH,,Attentive
1420,fd92f5b02e0649edecb9d2e7370967d1_1920x1080_30_frame0080.jpg,Attentive,./dataset/All_extracted_frames/fd92f5b02e0649edecb9d2e7370967d1_1920x1080_30_frame0080.jpg,https://drive.google.com/uc?export=view&id=14wFVEX67zCm9pYdNf36oJfovxgRZPUYC,,Attentive
1421,41c01f22694971cf834a52a41d27cb7b_1920x1080_30_frame0200.jpg,Attentive,./dataset/All_extracted_frames/41c01f22694971cf834a52a41d27cb7b_1920x1080_30_frame0200.jpg,https://drive.google.com/uc?export=view&id=1gLuf0yMJh-SszCa4a77Vm0od_wIaDYcc,,Attentive
1422,a1762072616a88919fdf54e6326d17d1_1920x1080_30_frame0240.jpg,Not Attentive,./dataset/All_extracted_frames/a1762072616a88919fdf54e6326d17d1_1920x1080_30_frame0240.jpg,https://drive.google.com/uc?export=view&id=1I-HtBHzc9XlT1EAPy48K3zwIkVIRVTS3,,Attentive
1423,d639c8cb4e4b3521296fbd2dc0b63c5e_1920x1080_30_frame0280.jpg,Attentive,./dataset/All_extracted_frames/d639c8cb4e4b3521296fbd2dc0b63c5e_1920x1080_30_frame0280.jpg,https://drive.google.com/uc?export=view&id=1qIUASDXUwjb76HQbBcgsduzdo-YNJ37N,,Not Attentive
1424,0822f8fed163847cca729a0f4426162f_1080x1920_30_frame0260.jpg,Attentive,./dataset/All_extracted_frames/0822f8fed163847cca729a0f4426162f_1080x1920_30_frame0260.jpg,https://drive.google.com/uc?export=view&id=1MRLEDUdoUvvhCFFgczBLD1tTkzCkCLkB,,Attentive
1425,511002055f3b5b2c93cb95d653adbafc_1080x1920_30_frame0040.jpg,Attentive,./dataset/All_extracted_frames/511002055f3b5b2c93cb95d653adbafc_1080x1920_30_frame0040.jpg,https://drive.google.com/uc?export=view&id=1h2tyb1VgMSvwUYBHC-X8Hqom5BeJ-HCC,,Not Attentive
1426,eb198bf71326661649a7649668a8adde_1080x1920_30_frame0040.jpg,Attentive,./dataset/All_extracted_frames/eb198bf71326661649a7649668a8adde_1080x1920_30_frame0040.jpg,https://drive.google.com/uc?export=view&id=1yAUM7ixfRNn4YpfjmGkTEYvfvOp1okhU,,Not Attentive
1427,9f03648e0b5a33e4e8e358a07072123c_1920x1080_30_frame0220.jpg,Attentive,./dataset/All_extracted_frames/9f03648e0b5a33e4e8e358a07072123c_1920x1080_30_frame0220.jpg,https://drive.google.com/uc?export=view&id=1-rAPul8-i22TeeETfRR04vu1bw3bt-i9,,Attentive
1428,1ccd786635e3ea1fbb543fd25cf2bdbc_1920x1080_30_frame0180.jpg,Not Attentive,./dataset/All_extracted_frames/1ccd786635e3ea1fbb543fd25cf2bdbc_1920x1080_30_frame0180.jpg,https://drive.google.com/uc?export=view&id=1i9SvKk_HprQfJGqLFyX8lWrsdBnVEgTl,,Attentive
1429,8bff85c461e9f6ae39f3900d581b1d05_1920x1080_30_frame0060.jpg,Attentive,./dataset/All_extracted_frames/8bff85c461e9f6ae39f3900d581b1d05_1920x1080_30_frame0060.jpg,https://drive.google.com/uc?export=view&id=1zuIYxaxl0HfzvuEgm6phGBBlgnEu0Umn,,Attentive
1430,4d5d7cd504e346a619d38b19b3ec221b_1920x1080_30_frame0020.jpg,Not Attentive,./dataset/All_extracted_frames/4d5d7cd504e346a619d38b19b3ec221b_1920x1080_30_frame0020.jpg,https://drive.google.com/uc?export=view&id=10bD4d-ic9OaH68vxHnbaU2nr7a87tKFb,,Attentive
1431,c67611cc32af5603f4f501e65b77c886_1080x1920_30_frame0280.jpg,Attentive,./dataset/All_extracted_frames/c67611cc32af5603f4f501e65b77c886_1080x1920_30_frame0280.jpg,https://drive.google.com/uc?export=view&id=1_Lok77P9MgIKkqfAziXPsbPS27miMXpm,,Not Attentive
1432,4d4d189e384d477b27a3a3dbbf73b444_1920x1080_30_frame0180.jpg,Attentive,./dataset/All_extracted_frames/4d4d189e384d477b27a3a3dbbf73b444_1920x1080_30_frame0180.jpg,https://drive.google.com/uc?export=view&id=1EuUgAPErMF-24yYJEl3BGtTlyfXRjijq,,Not Attentive
1433,9c02f633262ef15f81eab1f2fa06faa5_1920x1080_30_frame0160.jpg,Not Attentive,./dataset/All_extracted_frames/9c02f633262ef15f81eab1f2fa06faa5_1920x1080_30_frame0160.jpg,https://drive.google.com/uc?export=view&id=1cFvJlIUbG5jPYnbft2a2KFefuRsO_Gqp,,Attentive
1434,88d2181431605ea361a38bcebf5535ef_1920x1080_30_frame0080.jpg,Attentive,./dataset/All_extracted_frames/88d2181431605ea361a38bcebf5535ef_1920x1080_30_frame0080.jpg,https://drive.google.com/uc?export=view&id=10dNhBlABM8kA48CIt4oV_WZy0w5qS8c1,,Not Attentive
1435,58ec81ddb62061e49a986beb8cc9c212_1920x1080_30_frame0120.jpg,Attentive,./dataset/All_extracted_frames/58ec81ddb62061e49a986beb8cc9c212_1920x1080_30_frame0120.jpg,https://drive.google.com/uc?export=view&id=1kgQBpFmCBb0TVmUuAbA9QEJe3kdX9pfJ,,Attentive
1436,8b8273ad71247ea852353dc1b222d4be_1080x1920_30_frame0040.jpg,Attentive,./dataset/All_extracted_frames/8b8273ad71247ea852353dc1b222d4be_1080x1920_30_frame0040.jpg,https://drive.google.com/uc?export=view&id=1zs2hzDuD9KjWj7NGo8GKxhAg-DOch5Kj,,Attentive
1437,511002055f3b5b2c93cb95d653adbafc_1080x1920_30_frame0140.jpg,Attentive,./dataset/All_extracted_frames/511002055f3b5b2c93cb95d653adbafc_1080x1920_30_frame0140.jpg,https://drive.google.com/uc?export=view&id=1JY05vjbDCQb2Yvnjq35FnFlOtVKW3na_,,Not Attentive
1438,2544d87b9375667214abb1f1fdd47476_1920x1080_30_frame0220.jpg,Not Attentive,./dataset/All_extracted_frames/2544d87b9375667214abb1f1fdd47476_1920x1080_30_frame0220.jpg,https://drive.google.com/uc?export=view&id=1dYLL89lFUs-OU6N8fosu2npiOxxXCtPK,,Not Attentive
1439,6587aeba8bb9bc97c0fc640ee664c444_1920x1080_30_frame0260.jpg,Attentive,./dataset/All_extracted_frames/6587aeba8bb9bc97c0fc640ee664c444_1920x1080_30_frame0260.jpg,https://drive.google.com/uc?export=view&id=1STTrC57V76TCGnq0eeWqvMMUFQ-yS2Hd,,Attentive
1440,b2d792ec647785467e9ce5c539cad809_1920x1080_30_frame0220.jpg,Attentive,./dataset/All_extracted_frames/b2d792ec647785467e9ce5c539cad809_1920x1080_30_frame0220.jpg,https://drive.google.com/uc?export=view&id=13PPsQV-EAZ_vXw7V7DBcGG8TbMZFx5PW,,Attentive
1441,4c216591f3e9e5e7519da3ac33009c23_1080x1920_30_frame0220.jpg,Not Attentive,./dataset/All_extracted_frames/4c216591f3e9e5e7519da3ac33009c23_1080x1920_30_frame0220.jpg,https://drive.google.com/uc?export=view&id=1vqFXNiNuSr2_r227tEZPXYZa2LxvfHv1,,Not Attentive
1442,4cb37565431331913a694da5dc82afcd_1920x1080_30_frame0140.jpg,Not Attentive,./dataset/All_extracted_frames/4cb37565431331913a694da5dc82afcd_1920x1080_30_frame0140.jpg,https://drive.google.com/uc?export=view&id=1Ra7IFXhZgTUUX0OAWgGuNstQh2TIrmqH,,Attentive
1443,d83f3682ae6b5becfbe4ff610974034f_1920x1080_30_frame0160.jpg,Not Attentive,./dataset/All_extracted_frames/d83f3682ae6b5becfbe4ff610974034f_1920x1080_30_frame0160.jpg,https://drive.google.com/uc?export=view&id=1ewLEJg-cJIeJAP21f7j7K80zkh9Mml3f,,Attentive
1444,cd6bc13b091fd0d37fefe47edca9f168_1920x1080_30_frame0060.jpg,Attentive,./dataset/All_extracted_frames/cd6bc13b091fd0d37fefe47edca9f168_1920x1080_30_frame0060.jpg,https://drive.google.com/uc?export=view&id=10RkyFnkLo_is6BX1cyuqG7l4N84w222K,,Not Attentive
1445,297af621522d83e22bf5af55e86142e5_1080x1920_30_frame0020.jpg,Not Attentive,./dataset/All_extracted_frames/297af621522d83e22bf5af55e86142e5_1080x1920_30_frame0020.jpg,https://drive.google.com/uc?export=view&id=1QqdOsxw031kjHVB9upWaiLTqP_Mj3cBy,,Not Attentive
1446,d0ded9079305c1c1cf384602837b40e3_1920x1080_30_frame0260.jpg,Not Attentive,./dataset/All_extracted_frames/d0ded9079305c1c1cf384602837b40e3_1920x1080_30_frame0260.jpg,https://drive.google.com/uc?export=view&id=1BFrH4KS6dXXUVCbWktn6qzHT5A47e9tS,,Not Attentive
1447,cd6bc13b091fd0d37fefe47edca9f168_1920x1080_30_frame0260.jpg,Attentive,./dataset/All_extracted_frames/cd6bc13b091fd0d37fefe47edca9f168_1920x1080_30_frame0260.jpg,https://drive.google.com/uc?export=view&id=1u8_3SxWe3_uWSA4XqfAGui5Uqb-Da-Im,,Not Attentive
1448,f697368687ee2b19af6d65927add353d_1920x1080_30_frame0220.jpg,Not Attentive,./dataset/All_extracted_frames/f697368687ee2b19af6d65927add353d_1920x1080_30_frame0220.jpg,https://drive.google.com/uc?export=view&id=1QUq-C6wicU3XXIxSg5Z7yPZYEtfdwuC-,,Not Attentive
1449,8090e541f25d87d35507d7e12500c95c_1920x1080_30_frame0200.jpg,Attentive,./dataset/All_extracted_frames/8090e541f25d87d35507d7e12500c95c_1920x1080_30_frame0200.jpg,https://drive.google.com/uc?export=view&id=1xfRC6nj1k_g1X-8L07hFd2UVt-0REDrT,,Not Attentive
1450,08ee5edb9729f2ef9f23f013430ebad2_1920x1080_30_frame0280.jpg,Not Attentive,./dataset/All_extracted_frames/08ee5edb9729f2ef9f23f013430ebad2_1920x1080_30_frame0280.jpg,https://drive.google.com/uc?export=view&id=1dptpvQ8JOIkpFEUdOQpCCY6us18ZgbrU,,Attentive
